lsoa,mean_ptal_score,ptal_rating,sample_postcode,borough_outbound
E01028337,,,NG23 6BD,
E01028338,,,NG22 9PS,
E01028339,,,NG22 9EB,
E01028340,,,NG22 9AF,
E01028341,,,NG22 0EH,
E01028342,,,NG21 0EU,
E01028343,,,NG18 4TF,
E01028344,,,NG21 0FA,
E01028345,,,NG22 8NP,
E01028346,,,NG25 0AL,
E01028347,,,NG25 0AA,
E01028348,,,NG25 0BB,
E01028349,,,NG23 6BN,
E01028350,,,NG23 6LR,
E01028351,,,NG14 7FN,
E01028352,,,NG23 5SA,
E01028353,,,NG23 7RN,
E01028354,,,NG2 5EJ,
E01028355,,,NG2 5JD,
E01028356,,,NG2 5LX,
E01028357,,,NG12 2WN,
E01028358,,,NG13 8AA,
E01028359,,,NG13 8AH,
E01028360,,,NG12 2AW,
E01028361,,,NG13 8RE,
E01028362,,,NG13 8AT,
E01028363,,,NG11 7EP,
E01028364,,,NG11 6FG,
E01028365,,,NG11 7AD,
E01028366,,,NG12 3NE,
E01028367,,,NG12 2JW,
E01028368,,,NG12 3HT,
E01028369,,,NG12 3LJ,
E01028370,,,NG12 3AU,
E01028371,,,NG13 8HY,
E01028372,,,NG12 4AA,
E01028373,,,NG12 4AB,
E01028374,,,NG12 4BX,
E01028375,,,NG12 6NR,
E01028376,,,NG12 2LD,
E01028377,,,NG12 4FA,
E01028378,,,NG11 0AA,
E01028379,,,NG12 5EA,
E01028380,,,NG12 5GP,
E01028381,,,NG12 5AJ,
E01028382,,,NG12 5BF,
E01028383,,,NG12 5AA,
E01028384,,,NG2 5BF,
E01028385,,,NG2 5AL,
E01028386,,,NG2 5AA,
E01028388,,,NG11 0DG,
E01028391,,,NG11 6LN,
E01028392,,,NG2 7BS,
E01028393,,,NG12 2BA,
E01028394,,,NG12 2AY,
E01028395,,,NG12 2GF,
E01028396,,,NG2 6DE,
E01028397,,,NG2 6FP,
E01028398,,,NG2 5JH,
E01028399,,,NG2 7AA,
E01028400,,,NG2 7AR,
E01028401,,,NG2 7AS,
E01028402,,,NG12 3EA,
E01028403,,,NG13 8HS,
E01028404,,,NG11 6BX,
E01028405,,,NG11 6AE,
E01028406,,,NG11 6BB,
E01028407,,,NG11 6AA,
E01028408,,,NG11 0DA,
E01028409,,,NG11 6NE,
E01028411,,,NG13 0AW,
E01028412,,,NG12 4DY,
E01028413,,,NG12 1AP,
E01028414,,,NG12 1AA,
E01028415,,,NG12 1AQ,
E01028416,,,NG2 5AW,
E01028417,,,NG2 6AP,
E01028418,,,NG2 7JE,
E01028419,,,NG12 2JJ,
E01028420,,,NG12 3FA,
E01028421,,,NG12 3GG,
E01028483,,,NN13 5JZ,
E01028484,,,NN13 5RH,
E01028826,,,WV6 7HX,
E01028827,,,WV7 3BE,
E01028828,,,WV15 5BL,
E01028829,,,WV15 6AD,
E01028830,,,WV15 5HL,
E01028831,,,WV16 4QF,
E01028832,,,WV15 5AA,
E01028833,,,WV16 4AP,
E01028834,,,WV15 5BA,
E01028835,,,WV15 5AH,
E01028836,,,WV16 4LA,
E01028837,,,WV16 4HZ,
E01028841,,,WV16 4TG,
E01028842,,,WV15 5PG,
E01028843,,,WV16 6QG,
E01028844,,,WV7 3ED,
E01028845,,,WV7 3AA,
E01028846,,,WV16 5JL,
E01028847,,,WV15 5LT,
E01028848,,,WV16 6BX,
E01028849,,,WV16 6DR,
E01028850,,,WV16 4NJ,
E01028858,,,WV16 6AR,
E01028859,,,WV15 5HA,
E01028993,,,WV16 6QF,
E01028995,,,WR15 8AG,
E01028999,,,WR15 8HL,
E01029001,,,WR15 8NY,
E01029153,,,EX13 7UB,
E01029261,,,EX14 9RE,
E01029328,,,EX16 9JG,
E01029336,,,EX35 6NU,
E01029338,,,EX36 3LU,
E01029345,,,WS15 1BL,
E01029346,,,WS15 1AB,
E01029347,,,WS15 1BF,
E01029348,,,WS15 1AA,
E01029349,,,WS11 2EL,
E01029350,,,WS11 2DB,
E01029351,,,WS11 2DF,
E01029352,,,WS11 2BX,
E01029353,,,WS11 1DB,
E01029354,,,WS11 2BB,
E01029355,,,WS11 2BH,
E01029356,,,WS11 2AD,
E01029357,,,WS11 2HU,
E01029358,,,WS11 2FH,
E01029359,,,WS11 0AP,
E01029360,,,WS11 0AA,
E01029361,,,WS11 0AR,
E01029362,,,WS11 0AG,
E01029363,,,WS11 1EG,
E01029364,,,WS11 1AA,
E01029365,,,WS11 1AB,
E01029366,,,WS11 1EX,
E01029367,,,WS11 0AX,
E01029368,,,WS15 2LR,
E01029369,,,WS15 2NT,
E01029370,,,WS12 4PP,
E01029371,,,WS15 2BF,
E01029372,,,WS15 2NJ,
E01029373,,,WS15 1GA,
E01029374,,,WS15 1BD,
E01029375,,,WS11 2YP,
E01029376,,,WS11 2FL,
E01029377,,,WS11 2GA,
E01029378,,,WS11 2GW,
E01029379,,,WS12 0FP,
E01029380,,,WS12 2DU,
E01029381,,,WS12 2AA,
E01029382,,,WS12 2EE,
E01029383,,,WS12 4JU,
E01029384,,,WS11 2TS,
E01029385,,,WS12 4HN,
E01029386,,,WS12 4AZ,
E01029387,,,WS12 4AB,
E01029388,,,WS12 0AB,
E01029389,,,WS12 0QL,
E01029390,,,WS12 4EQ,
E01029391,,,WS12 1AX,
E01029392,,,WS11 2FZ,
E01029393,,,WS11 2GD,
E01029394,,,WS11 3NF,
E01029395,,,WS11 3LU,
E01029396,,,WS11 3GD,
E01029397,,,WS11 3FA,
E01029398,,,WS12 0PD,
E01029399,,,WS12 0FA,
E01029400,,,WS12 0FD,
E01029401,,,WS15 2AD,
E01029402,,,WS15 2AE,
E01029403,,,WS15 2AF,
E01029404,,,WS15 1WX,
E01029411,,,WS15 3AA,
E01029412,,,WS15 3AE,
E01029475,,,WS7 0BA,
E01029476,,,WS7 0AQ,
E01029477,,,WS13 8FX,
E01029479,,,WS13 8EL,
E01029480,,,WS15 4BH,
E01029481,,,WS15 1FA,
E01029482,,,WS15 4AD,
E01029483,,,WS14 9FW,
E01029484,,,WS13 6ED,
E01029485,,,WS14 9JA,
E01029486,,,WS7 2BF,
E01029487,,,WS7 1NR,
E01029488,,,WS14 0PH,
E01029489,,,WS7 0BG,
E01029490,,,WS7 1AA,
E01029491,,,WS13 7AE,
E01029492,,,WS13 7EW,
E01029493,,,WS7 1FF,
E01029494,,,WS7 1AB,
E01029495,,,WS7 1AE,
E01029496,,,WS7 3AD,
E01029497,,,WS7 1AR,
E01029498,,,WS15 2HQ,
E01029499,,,WS13 7HL,
E01029500,,,WS13 7JU,
E01029501,,,WS13 7EX,
E01029505,,,WS13 8JQ,
E01029506,,,WS7 4QT,
E01029507,,,WS7 2PJ,
E01029508,,,WS13 8BH,
E01029509,,,WS13 8EP,
E01029511,,,WS13 7BF,
E01029512,,,WS13 6QU,
E01029513,,,WS14 0NX,
E01029514,,,WS14 0HX,
E01029515,,,WS13 8BN,
E01029516,,,WS13 8QU,
E01029518,,,WS14 0AA,
E01029519,,,WS14 9AA,
E01029520,,,WS14 9AP,
E01029521,,,WS13 8JN,
E01029522,,,WS14 0AF,
E01029523,,,WS14 0BZ,
E01029524,,,WS13 6BS,
E01029525,,,WS13 6AL,
E01029526,,,WS13 6AA,
E01029527,,,WS7 0AD,
E01029528,,,WS7 0AA,
E01029529,,,WS7 0DE,
E01029530,,,WS13 8EH,
E01029531,,,WS13 8PR,
E01029613,,,WV8 1ES,
E01029614,,,WV8 1DF,
E01029615,,,WV8 1BT,
E01029616,,,WV10 7BY,
E01029617,,,WV8 1QQ,
E01029619,,,WV10 7BN,
E01029620,,,WS6 7DA,
E01029621,,,WS11 0LT,
E01029622,,,WS11 3LS,
E01029623,,,WS6 7AD,
E01029624,,,WS6 7AZ,
E01029625,,,WS6 7AJ,
E01029626,,,WV8 1AH,
E01029627,,,WV6 6AP,
E01029628,,,WV8 1AD,
E01029629,,,WV8 2BL,
E01029630,,,WV7 3AH,
E01029631,,,WV6 8TX,
E01029632,,,WS3 2TJ,
E01029633,,,WV10 7HJ,
E01029634,,,WV11 2AL,
E01029635,,,WV10 7AA,
E01029636,,,WV10 7AE,
E01029637,,,WV10 7AP,
E01029638,,,WS6 6AB,
E01029639,,,WS6 7AN,
E01029640,,,WS6 6AJ,
E01029641,,,WS11 3JT,
E01029642,,,WS11 3LX,
E01029643,,,WS6 6BF,
E01029644,,,WS6 6AA,
E01029645,,,WV4 5JQ,
E01029646,,,WS12 4GD,
E01029647,,,WS11 1RH,
E01029648,,,WS12 4FB,
E01029654,,,WV6 7AB,
E01029656,,,WS12 4PS,
E01029658,,,WV10 7BP,
E01029661,,,WV6 7AA,
E01029662,,,WV6 7LF,
E01029663,,,WV6 7FJ,
E01029664,,,WV6 7PN,
E01029665,,,WV6 7LH,
E01029666,,,WV6 7LT,
E01029667,,,WV15 6EJ,
E01029670,,,WV8 1QT,
E01029671,,,WV5 8AR,
E01029672,,,WV3 8BU,
E01029673,,,WV4 5HS,
E01029674,,,WV5 8AA,
E01029675,,,WV5 0EX,
E01029676,,,WV5 0EY,
E01029677,,,WV5 0JA,
E01029678,,,WV5 0AJ,
E01029679,,,WV5 0AN,
E01029680,,,WV5 0AA,
E01029711,,,WS15 2FD,
E01029712,,,WS15 3NS,
E01029730,,,WS12 4PT,
E01030219,,,NR34 8AW,
E01030223,,,NR34 7BN,
E01030224,,,NR34 8HE,
E01030225,,,NR34 0WA,
E01030226,,,NR34 7AX,
E01030227,,,NR34 7AA,
E01030228,,,NR34 8TP,
E01030229,,,NR34 7HY,
E01030230,,,NR35 1AA,
E01030231,,,NR35 1AD,
E01030232,,,NR35 1BJ,
E01030233,,,NR33 8AE,
E01030234,,,NR33 8EU,
E01030235,,,NR33 8HU,
E01030236,,,NR33 8AA,
E01030237,,,NR33 8AB,
E01030238,,,NR33 8BX,
E01030239,,,NR33 8HZ,
E01030240,,,NR32 1UY,
E01030241,,,NR32 5DA,
E01030242,,,NR32 4AB,
E01030246,,,NR32 1SQ,
E01030247,,,NR32 1AD,
E01030248,,,NR32 1JF,
E01030249,,,NR32 1AB,
E01030250,,,NR32 1AA,
E01030251,,,NR33 7AJ,
E01030252,,,NR33 7AH,
E01030253,,,NR33 7HL,
E01030254,,,NR33 0AW,
E01030255,,,NR32 9SB,
E01030256,,,NR33 0AR,
E01030257,,,NR33 0LP,
E01030258,,,NR33 0AA,
E01030259,,,NR31 9AZ,
E01030260,,,NR32 5AA,
E01030261,,,NR32 2EJ,
E01030262,,,NR32 2PJ,
E01030263,,,NR32 1EE,
E01030264,,,NR32 2BQ,
E01030265,,,NR32 2AU,
E01030266,,,NR32 3AJ,
E01030267,,,NR32 3AL,
E01030268,,,NR32 3ER,
E01030269,,,NR32 3AP,
E01030270,,,NR32 2AP,
E01030271,,,NR32 3AB,
E01030272,,,NR33 0JX,
E01030273,,,NR33 7DN,
E01030274,,,NR33 0PA,
E01030275,,,NR33 0PB,
E01030276,,,NR33 0FA,
E01030277,,,NR32 4AE,
E01030278,,,NR32 4BW,
E01030279,,,NR32 4AU,
E01030280,,,NR32 3AF,
E01030281,,,NR32 4AA,
E01030285,,,NR34 8HR,
E01030286,,,NR33 8HD,
E01030287,,,NR33 9BT,
E01030288,,,NR33 9AD,
E01030289,,,NR33 9BA,
E01030290,,,NR33 9AA,
E01030291,,,NR33 9AG,
E01030292,,,NR34 7AH,
E01030293,,,NR34 7BF,
E01030294,,,NR34 7AS,
E01030295,,,NR33 8ED,
E01030296,,,KT10 0EF,
E01030297,,,KT10 0DL,
E01030298,,,KT10 0AR,
E01030299,,,KT10 0BN,
E01030300,,,KT11 1HP,
E01030301,,,KT11 1AW,
E01030302,,,KT11 1AA,
E01030303,,,KT11 2BY,
E01030304,,,KT11 1AD,
E01030305,,,KT10 9FB,
E01030306,,,KT11 1BF,
E01030307,,,KT10 0BW,
E01030308,,,KT10 8AH,
E01030309,,,KT10 8JY,
E01030310,,,KT10 8AL,
E01030311,,,KT12 4BY,
E01030312,,,KT12 3ED,
E01030313,,,KT12 4QN,
E01030314,,,KT12 1NP,
E01030315,,,KT12 4AB,
E01030316,,,KT12 5AF,
E01030317,,,KT12 4AA,
E01030318,,,KT11 1DJ,
E01030319,,,KT10 0AB,
E01030320,,,KT10 0AA,
E01030321,,,KT10 0AT,
E01030322,,,KT6 4ER,
E01030323,,,KT6 5BA,
E01030324,,,KT6 5ET,
E01030325,,,KT6 5DY,
E01030326,,,KT8 0AY,
E01030327,,,KT8 0AJ,
E01030328,,,KT8 0AA,
E01030329,,,KT8 0AF,
E01030330,,,KT8 1PX,
E01030331,,,KT8 0EG,
E01030332,,,KT8 0HU,
E01030333,,,KT8 1NY,
E01030334,,,KT8 0EA,
E01030335,,,KT8 0HX,
E01030336,,,KT8 0EB,
E01030337,,,KT10 0WA,
E01030338,,,KT13 8PA,
E01030339,,,KT13 8EG,
E01030340,,,KT12 1HN,
E01030341,,,KT12 1HW,
E01030342,,,KT10 9HJ,
E01030343,,,KT11 2FG,
E01030344,,,KT10 9HL,
E01030345,,,KT11 2QF,
E01030346,,,KT11 1DS,
E01030347,,,KT13 0BD,
E01030348,,,KT13 0AT,
E01030349,,,KT12 4DA,
E01030350,,,KT7 0AP,
E01030351,,,KT7 0PP,
E01030352,,,KT7 0BN,
E01030353,,,KT7 0AS,
E01030354,,,KT12 2BG,
E01030355,,,KT12 2BD,
E01030356,,,KT12 2AA,
E01030357,,,KT12 1AA,
E01030358,,,KT12 2BH,
E01030359,,,KT12 1BP,
E01030360,,,KT12 1AD,
E01030361,,,KT12 2AL,
E01030362,,,KT12 2ZD,
E01030363,,,KT12 2BQ,
E01030364,,,KT12 2DH,
E01030365,,,KT12 3AE,
E01030366,,,KT12 1DY,
E01030367,,,KT12 1DL,
E01030368,,,KT12 1LF,
E01030369,,,KT10 8BZ,
E01030370,,,KT10 8DY,
E01030371,,,KT13 8NB,
E01030372,,,KT13 0BB,
E01030373,,,KT12 1QP,
E01030374,,,KT13 8AE,
E01030375,,,KT13 8AD,
E01030376,,,KT13 0TN,
E01030377,,,KT19 0LP,
E01030378,,,KT19 0NU,
E01030379,,,KT17 3PH,
E01030380,,,KT17 4AE,
E01030381,,,KT17 4ET,
E01030382,,,KT17 3AA,
E01030383,,,KT19 7HA,
E01030384,,,KT19 8AA,
E01030385,,,KT19 8SA,
E01030386,,,KT4 7BH,
E01030387,,,KT19 0RN,
E01030388,,,KT19 0DN,
E01030389,,,KT4 7AF,
E01030390,,,KT17 1DR,
E01030391,,,KT17 1AE,
E01030392,,,KT17 1AD,
E01030393,,,KT19 0BT,
E01030394,,,KT19 0AF,
E01030395,,,KT19 0AA,
E01030396,,,KT17 1AB,
E01030398,,,KT17 2DH,
E01030399,,,KT19 9DX,
E01030400,,,KT19 9FX,
E01030401,,,KT19 7LA,
E01030402,,,KT19 7AA,
E01030403,,,KT19 8DZ,
E01030404,,,KT18 7SA,
E01030405,,,KT18 6EU,
E01030406,,,KT17 2BL,
E01030407,,,KT17 2BT,
E01030408,,,KT17 2DD,
E01030409,,,KT19 8EX,
E01030410,,,KT17 1AF,
E01030411,,,KT17 1BB,
E01030412,,,KT17 1AA,
E01030413,,,KT17 1AL,
E01030414,,,KT19 9AL,
E01030415,,,KT19 9FR,
E01030416,,,KT19 9QJ,
E01030417,,,KT18 5LG,
E01030418,,,KT18 6AA,
E01030419,,,KT18 5AT,
E01030420,,,KT18 7DJ,
E01030441,,,KT24 5TA,
E01030442,,,KT24 5AA,
E01030443,,,KT11 1NN,
E01030444,,,KT24 6HH,
E01030445,,,KT24 5AH,
E01030446,,,KT11 3DS,
E01030447,,,KT23 3YL,
E01030458,,,KT11 1EG,
E01030459,,,KT24 6JT,
E01030491,,,KT24 6ES,
E01030505,,,KT21 1QA,
E01030506,,,KT21 1NN,
E01030507,,,KT21 1AG,
E01030508,,,KT18 6BH,
E01030509,,,KT21 1AB,
E01030510,,,KT21 2AB,
E01030511,,,KT21 2AA,
E01030512,,,KT21 1QN,
E01030513,,,KT21 1AF,
E01030514,,,KT21 1AA,
E01030516,,,KT23 3AD,
E01030517,,,KT11 3JU,
E01030518,,,KT22 9NH,
E01030519,,,KT23 3AA,
E01030520,,,KT23 4BY,
E01030521,,,KT23 4AA,
E01030522,,,KT22 9BZ,
E01030523,,,KT23 4BJ,
E01030524,,,KT18 6AD,
E01030527,,,KT20 7HU,
E01030539,,,KT22 9AA,
E01030540,,,KT22 9AB,
E01030541,,,KT22 9FD,
E01030542,,,KT22 9HX,
E01030543,,,KT11 3QE,
E01030548,,,KT22 0AA,
E01030549,,,KT22 7AD,
E01030550,,,KT21 2NJ,
E01030551,,,KT22 0EA,
E01030552,,,KT22 7EJ,
E01030553,,,KT22 8BA,
E01030554,,,KT22 0PA,
E01030559,,,SM7 2AX,
E01030560,,,SM7 1AL,
E01030561,,,SM7 2DP,
E01030562,,,SM7 1AF,
E01030563,,,SM2 5PA,
E01030564,,,SM7 2DE,
E01030565,,,SM7 3AH,30_SM7
E01030566,,,CR3 2PX,
E01030567,,,CR3 3LE,
E01030568,,,CR3 3BN,
E01030569,,,CR3 1NN,
E01030589,,,KT20 6AD,
E01030590,,,CR3 3SR,
E01030591,,,CR3 3SQ,
E01030592,,,CR3 3NF,
E01030603,,,SM7 1DT,
E01030604,,,SM7 1BL,
E01030605,,,KT17 3AJ,
E01030606,,,KT17 3AU,
E01030607,,,KT18 5XE,
E01030608,,,KT20 5BJ,
E01030609,,,KT20 5EX,
E01030635,,,KT20 7AF,
E01030636,,,KT20 5FJ,
E01030637,,,KT20 5AY,
E01030638,,,KT20 5AG,
E01030639,,,KT18 6BB,
E01030640,,,KT18 5FG,
E01030641,,,KT18 5DY,
E01030642,,,KT18 5ER,
E01030643,,,KT18 5FR,
E01030644,,,KT18 5RF,
E01030645,,,KT15 1BF,
E01030646,,,KT15 1DY,
E01030647,,,KT13 8GJ,
E01030648,,,KT15 1BH,
E01030649,,,KT15 1QE,
E01030650,,,KT15 1TF,
E01030651,,,KT15 2DJ,
E01030652,,,KT16 8AE,
E01030653,,,KT16 0DE,
E01030654,,,KT16 8FD,
E01030655,,,KT15 2TD,
E01030656,,,KT16 0AB,
E01030657,,,KT16 9BG,
E01030658,,,KT16 8EX,
E01030659,,,KT16 8AA,
E01030660,,,KT15 1BE,
E01030661,,,KT15 1AN,
E01030662,,,KT15 1AA,
E01030663,,,TW18 3AD,
E01030664,,,TW18 3AH,
E01030665,,,TW18 1BQ,
E01030666,,,TW18 2DT,
E01030667,,,TW20 9AE,
E01030668,,,TW20 0AA,
E01030669,,,TW20 0EP,
E01030670,,,TW20 9LT,
E01030671,,,TW20 0BW,
E01030672,,,TW20 0AJ,
E01030673,,,TW19 5AZ,
E01030674,,,TW20 0DZ,
E01030675,,,TW20 0AT,
E01030676,,,TW20 0PR,
E01030677,,,KT16 0AA,
E01030678,,,KT16 0DW,
E01030679,,,KT16 0AP,
E01030680,,,KT16 0BD,
E01030681,,,KT15 3AA,
E01030682,,,KT15 3AD,
E01030683,,,KT15 2BF,
E01030684,,,KT15 1FN,
E01030685,,,KT16 8PH,
E01030686,,,KT16 8PP,
E01030687,,,TW20 8BF,
E01030688,,,TW20 8DP,
E01030690,,,TW20 8QJ,
E01030692,,,KT16 0BF,
E01030693,,,KT15 3BD,
E01030694,,,KT14 6EA,
E01030695,,,KT14 6AU,
E01030696,,,KT15 3DG,
E01030697,,,TW15 1AY,
E01030698,,,TW15 1JG,
E01030699,,,TW15 1AN,
E01030700,,,TW15 1DA,
E01030701,,,TW15 1EA,
E01030702,,,TW15 1DH,
E01030703,,,TW15 1BP,
E01030704,,,TW15 2AX,
E01030705,,,TW15 1YB,
E01030706,,,TW15 1AA,
E01030707,,,TW15 3AA,
E01030708,,,TW15 3AB,
E01030709,,,TW14 8FP,
E01030710,,,TW19 7AE,
E01030711,,,TW15 3AJ,
E01030712,,,TW15 2AU,
E01030713,,,TW15 2LP,
E01030714,,,TW15 3DP,
E01030715,,,TW15 3GA,
E01030716,,,TW15 2LE,
E01030717,,,TW16 6JH,
E01030718,,,TW16 6JG,
E01030719,,,TW16 6DG,
E01030720,,,TW16 6AH,
E01030721,,,TW15 1UA,
E01030722,,,TW17 0AP,
E01030723,,,TW17 0DF,
E01030724,,,TW17 0AA,
E01030725,,,TW15 1DE,
E01030726,,,TW18 1HA,
E01030727,,,TW18 2AS,
E01030728,,,TW18 1HS,
E01030729,,,TW18 1NE,
E01030730,,,KT16 8LD,
E01030731,,,TW17 8AA,
E01030732,,,KT12 1QW,
E01030733,,,TW17 0AG,
E01030734,,,TW18 1TA,
E01030735,,,TW18 4BB,
E01030736,,,TW18 2AA,
E01030737,,,TW18 1AA,
E01030738,,,TW18 1AJ,
E01030739,,,TW15 3SE,
E01030740,,,TW15 3LT,
E01030741,,,TW18 1BF,
E01030742,,,TW18 1AL,
E01030743,,,TW19 7BY,
E01030744,,,TW19 7BX,
E01030745,,,TW19 7FA,
E01030746,,,TW19 7AN,
E01030747,,,TW19 6AB,
E01030748,,,TW16 7JT,
E01030749,,,TW16 5LN,
E01030750,,,TW16 7DS,
E01030751,,,TW16 5BQ,
E01030752,,,TW16 7AD,
E01030753,,,TW16 5ES,
E01030754,,,TW16 5BA,
E01030755,,,TW16 5AA,
E01030756,,,TW12 2FZ,
E01030820,,,CR3 5AA,
E01030828,,,CR3 6AQ,
E01030829,,,CR3 6DA,
E01030830,,,CR3 0AW,
E01030837,,,CR3 7AE,
E01030844,,,CR2 5ER,
E01030845,,,CR3 5JD,
E01030846,,,CR3 0HB,
E01030847,,,CR3 5EA,
E01030848,,,CR3 5PE,
E01030850,,,CR3 6AZ,
E01030851,,,CR3 6GR,
E01030852,,,CR3 9AA,
E01030853,,,CR3 9AB,
E01030854,,,CR3 9BT,
E01030855,,,CR3 7LB,
E01030856,,,CR3 9AL,
E01030857,,,CR3 5AJ,
E01030858,,,CR3 5AT,
E01030859,,,CR3 0AA,
E01030860,,,CR3 0AD,
E01030861,,,CR3 7AA,
E01030946,,,KT14 7FG,
E01030947,,,KT14 7EN,
E01030948,,,KT14 7BT,
E01030949,,,KT14 7AA,
E01030950,,,KT14 6HE,
E01030965,,,KT15 3AE,
E01030998,,,KT14 6JL,
E01031002,,,KT14 6AA,
E01031003,,,KT14 6EP,
E01031004,,,KT14 6AJ,
E01031166,,,NN11 6EA,
E01031189,,,WR11 5GW,
E01031197,,,NN11 6LL,
E01031224,,,NN11 6DS,
E01032179,,,WR6 5AL,
E01032180,,,WR13 5AR,
E01032181,,,WR2 6LS,
E01032182,,,WR2 4XY,
E01032183,,,WR2 6AS,
E01032184,,,WR14 3JA,
E01032185,,,WR13 6NS,
E01032186,,,WR14 2BT,
E01032187,,,WR14 2BZ,
E01032188,,,WR14 1FF,
E01032189,,,WR13 5EB,
E01032190,,,WR2 6JR,
E01032191,,,WR5 2NT,
E01032192,,,WR5 3FL,
E01032193,,,WR15 8GA,
E01032194,,,WR13 5AW,
E01032195,,,WR14 1DP,
E01032196,,,WR14 1AA,
E01032197,,,WR14 1DE,
E01032198,,,WR13 6AE,
E01032199,,,WR2 6QB,
E01032200,,,WR13 6AA,
E01032201,,,WR13 5AD,
E01032202,,,WR14 2ED,
E01032203,,,WR14 2AG,
E01032204,,,WR14 2DY,
E01032205,,,WR13 5AA,
E01032206,,,WR2 4QP,
E01032207,,,WR2 4FB,
E01032208,,,WR14 1NU,
E01032209,,,WR13 5NS,
E01032210,,,WR14 2BF,
E01032211,,,WR8 0BZ,
E01032212,,,WR15 8NN,
E01032213,,,WR15 8DH,
E01032214,,,WR15 8AA,
E01032215,,,WR8 0LA,
E01032216,,,WR8 0EN,
E01032217,,,WR13 6NN,
E01032218,,,WR13 6HX,
E01032219,,,WR14 4AH,
E01032220,,,WR13 5HJ,
E01032221,,,WR14 4AE,
E01032222,,,WR13 5HL,
E01032223,,,WR6 6AA,
E01032279,,,WR3 8AA,
E01032280,,,WR1 1HT,
E01032281,,,WR1 1DR,
E01032282,,,WR1 1AD,
E01032283,,,WR5 2BD,
E01032284,,,WR5 2AY,
E01032285,,,WR5 2AA,
E01032286,,,WR2 4AB,
E01032287,,,WR2 4BF,
E01032288,,,WR1 2JL,
E01032289,,,WR2 4BA,
E01032290,,,WR2 4BS,
E01032292,,,WR1 2DD,
E01032294,,,WR5 1AB,
E01032295,,,WR1 2AA,
E01032296,,,WR3 7AA,
E01032297,,,WR3 7AX,
E01032298,,,WR3 7DA,
E01032299,,,WR3 7BU,
E01032300,,,WR3 7AF,
E01032301,,,WR4 9AJ,
E01032302,,,WR4 9AE,
E01032303,,,WR4 9DA,
E01032304,,,WR4 9DS,
E01032305,,,WR4 9AB,
E01032306,,,WR4 9EA,
E01032307,,,WR5 1EP,
E01032308,,,WR5 1QA,
E01032309,,,WR3 8TW,
E01032310,,,WR3 8EP,
E01032311,,,WR3 8QH,
E01032312,,,WR3 8ER,
E01032313,,,WR3 8EU,
E01032314,,,WR2 6AD,
E01032315,,,WR2 5HZ,
E01032316,,,WR2 6BY,
E01032317,,,WR2 5PF,
E01032318,,,WR2 5GP,
E01032319,,,WR2 5EG,
E01032320,,,WR2 5DE,
E01032321,,,WR2 5EU,
E01032322,,,WR2 4EN,
E01032323,,,WR5 3AD,
E01032324,,,WR5 2PG,
E01032325,,,WR5 2JZ,
E01032326,,,WR5 3AR,
E01032327,,,WR1 1AE,
E01032328,,,WR3 8EB,
E01032329,,,WR3 7HT,
E01032330,,,WR3 8HP,
E01032331,,,WR4 9AD,
E01032332,,,WR4 9LU,
E01032333,,,WR4 9AA,
E01032334,,,WR4 0DN,
E01032335,,,WR4 0AB,
E01032336,,,WR1 1AB,
E01032337,,,WR4 0BA,
E01032338,,,WR4 0AG,
E01032339,,,WR4 0DJ,
E01032340,,,WR11 3JR,
E01032341,,,WR11 5EP,
E01032342,,,WR11 3AN,
E01032343,,,WR11 1AL,
E01032344,,,WR11 3BA,
E01032345,,,WR7 4AF,
E01032346,,,WR4 0AD,
E01032348,,,WR10 3FB,
E01032349,,,WR11 5GF,
E01032350,,,WR11 5GE,
E01032351,,,WR12 7AE,
E01032352,,,WR11 6RP,
E01032353,,,WR12 7AA,
E01032354,,,WR9 0BE,
E01032355,,,WR10 2AE,
E01032356,,,WR10 2AP,
E01032357,,,WR9 0AA,
E01032358,,,WR9 0AB,
E01032359,,,WR9 7BD,
E01032360,,,WR9 7AR,
E01032361,,,WR9 7AF,
E01032362,,,WR9 7BT,
E01032363,,,WR9 7AZ,
E01032364,,,WR9 7GW,
E01032365,,,WR9 8BE,
E01032366,,,WR9 8AE,
E01032367,,,WR9 7AA,
E01032368,,,WR9 9BJ,
E01032369,,,WR9 0LN,
E01032370,,,WR9 0BD,
E01032371,,,WR9 0AQ,
E01032372,,,WR10 2AD,
E01032373,,,WR10 3AA,
E01032374,,,WR11 2LZ,
E01032375,,,WR10 3DP,
E01032376,,,WR11 4AB,
E01032377,,,WR11 1FA,
E01032378,,,WR11 4AR,
E01032379,,,WR11 1AE,
E01032380,,,WR11 1BB,
E01032381,,,WR11 1BN,
E01032382,,,WR10 2PY,
E01032383,,,WR10 2NE,
E01032384,,,WR11 2AD,
E01032385,,,WR11 2AA,
E01032388,,,WR11 5DH,
E01032389,,,WR11 4DF,
E01032390,,,WR11 5GA,
E01032391,,,WR11 5DG,
E01032392,,,WR7 4HN,
E01032393,,,WR7 4BW,
E01032394,,,WR10 2NP,
E01032395,,,WR9 7DU,
E01032396,,,WR11 1AA,
E01032397,,,WR11 1AB,
E01032398,,,WR11 1DW,
E01032399,,,WR3 7DP,
E01032400,,,WR3 7LD,
E01032401,,,WR9 0AD,
E01032402,,,WR5 2DN,
E01032403,,,WR5 1AR,
E01032404,,,WR3 7BF,
E01032405,,,WR10 1BX,
