year,borough_outbound,area_bin,average_price,average_area,property_count
2015,1_RM6,Q4a,342705.88,118.53,34
2015,1_RM6,Q4b,439997.5,175.96,2
2015,1_RM7,Q1,209700.0,54.97,15
2015,1_RM7,Q2,245328.21,66.07,14
2015,1_RM7,Q3,292128.97,89.98,29
2015,1_RM7,Q4a,345379.17,118.25,12
2015,1_RM7,Q4b,,,0
2015,1_RM8,Q1,173264.94,48.07,86
2015,1_RM8,Q2,239193.67,69.09,206
2015,1_RM8,Q3,268063.75,87.35,176
2015,1_RM8,Q4a,309408.03,114.43,66
2015,1_RM8,Q4b,368500.0,179.0,2
2015,1_RM9,Q1,178737.98,51.02,42
2015,1_RM9,Q2,239166.73,67.5,171
2015,1_RM9,Q3,263715.0,86.99,109
2015,1_RM9,Q4a,285000.0,120.19,18
2015,1_RM9,Q4b,,,0
2015,20_EC1A,Q1,630000.0,48.0,1
2015,20_EC1A,Q2,800000.0,74.0,1
2015,20_EC1A,Q3,,,0
2015,20_EC1A,Q4a,,,0
2015,20_EC1A,Q4b,,,0
2015,20_EC1M,Q1,653571.43,46.79,7
2015,20_EC1M,Q2,849375.0,66.78,8
2015,20_EC1M,Q3,1095000.0,87.27,6
2015,20_EC1M,Q4a,800000.0,123.45,2
2015,20_EC1M,Q4b,1900000.0,216.0,1
2015,20_EC1R,Q1,560225.0,50.69,16
2015,20_EC1R,Q2,798401.13,71.32,15
2015,20_EC1R,Q3,1017937.5,87.16,8
2015,20_EC1R,Q4a,1437857.14,114.77,7
2015,20_EC1R,Q4b,2424428.57,200.14,7
2015,20_EC1V,Q1,515479.63,48.1,54
2015,20_EC1V,Q2,660829.79,67.89,38
2015,20_EC1V,Q3,950496.88,91.2,16
2015,20_EC1V,Q4a,1328750.0,116.75,8
2015,20_EC1V,Q4b,2537500.0,199.95,2
2015,20_EC1Y,Q1,497291.67,46.18,6
2015,20_EC1Y,Q2,631250.0,64.0,2
2015,20_EC1Y,Q3,813000.0,86.15,4
2015,20_EC1Y,Q4a,1271250.0,113.62,4
2015,20_EC1Y,Q4b,1800000.0,212.0,1
2015,20_EC2A,Q1,586666.67,47.42,3
2015,20_EC2A,Q2,678750.0,64.5,2
2015,20_EC2A,Q3,983500.0,93.5,2
2015,20_EC2A,Q4a,,,0
2015,20_EC2A,Q4b,,,0
2015,20_N1,Q1,462151.04,46.26,208
2015,20_N1,Q2,639203.69,69.33,160
2015,20_N1,Q3,821841.31,88.53,109
2015,20_N1,Q4a,1276173.4,123.79,94
2015,20_N1,Q4b,2172652.53,195.4,59
2015,20_N16,Q1,318250.0,52.28,3
2015,20_N16,Q2,485000.0,64.33,3
2015,20_N16,Q3,612500.0,85.0,2
2015,20_N16,Q4a,,,0
2015,20_N16,Q4b,1737500.0,228.5,2
2015,20_N19,Q1,378714.89,47.76,87
2015,20_N19,Q2,455831.58,67.8,52
2015,20_N19,Q3,600232.93,88.77,41
2015,20_N19,Q4a,922118.42,122.32,38
2015,20_N19,Q4b,1522428.57,196.93,21
2015,20_N4,Q1,368202.56,47.91,45
2015,20_N4,Q2,487938.62,65.92,26
2015,20_N4,Q3,679414.29,89.22,21
2015,20_N4,Q4a,859222.68,115.19,22
2015,20_N4,Q4b,1228571.43,189.72,7
2015,20_N5,Q1,465424.28,47.44,78
2015,20_N5,Q2,594116.38,67.87,58
2015,20_N5,Q3,832872.86,88.04,42
2015,20_N5,Q4a,1254423.56,127.49,27
2015,20_N5,Q4b,1696160.17,187.97,36
2015,20_N6,Q1,,,0
2015,20_N6,Q2,497500.0,63.0,2
2015,20_N6,Q3,997000.0,80.99,1
2015,20_N6,Q4a,,,0
2015,20_N6,Q4b,1725000.0,207.0,1
2015,20_N7,Q1,386460.42,46.57,201
2015,20_N7,Q2,536688.92,69.3,145
2015,20_N7,Q3,631143.94,86.28,98
2015,20_N7,Q4a,806094.12,119.39,34
2015,20_N7,Q4b,1635714.29,200.06,21
2015,20_N8,Q1,399950.0,39.56,1
2015,20_N8,Q2,580000.0,76.0,1
2015,20_N8,Q3,,,0
2015,20_N8,Q4a,930000.0,134.0,1
2015,20_N8,Q4b,,,0
2015,20_NW5,Q1,,,0
2015,20_NW5,Q2,,,0
2015,20_NW5,Q3,,,0
2015,20_NW5,Q4a,,,0
2015,20_NW5,Q4b,,,0
2015,20_WC1X,Q1,480499.75,45.49,4
2015,20_WC1X,Q2,648724.5,71.6,10
2015,20_WC1X,Q3,914500.0,89.22,4
2015,20_WC1X,Q4a,1012500.0,126.78,2
2015,20_WC1X,Q4b,1999984.5,214.5,2
2015,21_SW10,Q1,679062.81,47.59,86
2015,21_SW10,Q2,1000903.48,67.89,46
2015,21_SW10,Q3,1285060.61,90.42,33
2015,21_SW10,Q4a,1575093.75,121.04,16
2015,21_SW10,Q4b,4228561.9,232.22,21
2015,21_SW1W,Q1,886666.67,33.54,3
2015,21_SW1W,Q2,1595000.0,77.0,1
2015,21_SW1W,Q3,1305000.0,89.33,3
2015,21_SW1W,Q4a,,,0
2015,21_SW1W,Q4b,9375000.0,253.4,2
2015,21_SW1X,Q1,953600.0,48.11,5
2015,21_SW1X,Q2,1283400.0,69.0,5
2015,21_SW1X,Q3,2036200.0,92.57,10
2015,21_SW1X,Q4a,3322222.22,127.49,9
2015,21_SW1X,Q4b,5897924.0,204.17,10
2015,21_SW3,Q1,713715.43,39.02,105
2015,21_SW3,Q2,1442351.34,68.66,41
2015,21_SW3,Q3,1505352.77,89.5,44
2015,21_SW3,Q4a,2745576.5,126.97,48
2015,21_SW3,Q4b,4991219.61,219.01,62
2015,21_SW5,Q1,612340.15,43.52,66
2015,21_SW5,Q2,932018.04,65.8,25
2015,21_SW5,Q3,1394384.21,89.73,34
2015,21_SW5,Q4a,1806983.33,122.99,30
2015,21_SW5,Q4b,2975357.14,189.16,21
2015,21_SW7,Q1,808233.23,45.26,35
2015,21_SW7,Q2,1296223.45,67.77,40
2015,21_SW7,Q3,1795845.59,89.21,34
2015,21_SW7,Q4a,2231787.23,121.1,47
2015,21_SW7,Q4b,3858424.46,200.4,28
2015,21_W10,Q1,482544.82,47.14,91
2015,21_W10,Q2,665427.4,70.46,52
2015,21_W10,Q3,901937.33,87.61,24
2015,21_W10,Q4a,1500406.25,127.69,16
2015,21_W10,Q4b,2446405.88,197.04,17
2015,21_W11,Q1,617110.29,42.82,68
2015,21_W11,Q2,886495.58,68.67,52
2015,21_W11,Q3,1480553.19,88.33,47
2015,21_W11,Q4a,2094771.13,127.53,23
2015,21_W11,Q4b,4190188.12,221.11,33
2015,21_W14,Q1,784263.65,50.67,63
2015,21_W14,Q2,1090783.82,70.03,34
2015,21_W14,Q3,1694986.97,94.38,66
2015,21_W14,Q4a,1940902.38,121.55,21
2015,21_W14,Q4b,3844262.5,220.48,20
2015,21_W2,Q1,545400.0,41.43,15
2015,21_W2,Q2,1037500.0,73.7,2
2015,21_W2,Q3,1216666.67,87.55,3
2015,21_W2,Q4a,1671000.0,117.86,5
2015,21_W2,Q4b,4787500.0,228.49,4
2015,21_W8,Q1,682404.33,43.19,58
2015,21_W8,Q2,1108662.0,66.51,25
2015,21_W8,Q3,1388108.11,88.29,37
2015,21_W8,Q4a,2161392.05,122.23,44
2015,21_W8,Q4b,6416317.62,223.86,86
2015,22_KT1,Q1,305500.51,45.83,74
2015,22_KT1,Q2,419972.22,68.96,85
2015,22_KT1,Q3,513727.67,88.12,60
2015,22_KT1,Q4a,713232.43,121.18,37
2015,22_KT1,Q4b,1138888.89,191.78,9
2015,22_KT19,Q1,,,0
2015,22_KT19,Q2,,,0
2015,22_KT19,Q3,418000.0,96.0,1
2015,22_KT19,Q4a,,,0
2015,22_KT19,Q4b,,,0
2015,22_KT2,Q1,324609.82,47.93,112
2015,22_KT2,Q2,448578.48,68.45,116
2015,22_KT2,Q3,618066.71,89.21,104
2015,22_KT2,Q4a,866213.26,124.52,102
2015,22_KT2,Q4b,1557985.71,225.89,49
2015,22_KT22,Q1,,,0
2015,22_KT22,Q2,,,0
2015,22_KT22,Q3,,,0
2015,22_KT22,Q4a,517000.0,108.0,1
2015,22_KT22,Q4b,,,0
2015,22_KT3,Q1,256963.46,48.27,65
2015,22_KT3,Q2,367702.43,67.96,82
2015,22_KT3,Q3,480410.38,90.07,106
2015,22_KT3,Q4a,619012.91,124.23,103
2015,22_KT3,Q4b,989261.67,187.68,39
2015,22_KT4,Q1,240019.22,40.63,23
2015,22_KT4,Q2,385531.25,67.56,16
2015,22_KT4,Q3,524896.67,94.07,15
2015,22_KT4,Q4a,565245.0,123.1,20
2015,22_KT4,Q4b,698833.33,166.67,6
2015,22_KT5,Q1,276673.15,43.49,88
2015,22_KT5,Q2,378720.55,68.96,73
2015,22_KT5,Q3,512601.0,89.51,73
2015,22_KT5,Q4a,634689.04,121.53,71
2015,22_KT5,Q4b,970952.61,187.54,23
2015,22_KT6,Q1,302518.02,46.98,174
2015,22_KT6,Q2,401081.51,68.18,148
2015,22_KT6,Q3,495978.63,89.55,117
2015,22_KT6,Q4a,694972.88,121.47,69
2015,22_KT6,Q4b,1382863.64,224.89,22
2015,22_KT9,Q1,242789.1,50.27,67
2015,22_KT9,Q2,319138.68,68.58,97
2015,22_KT9,Q3,377163.68,87.7,117
2015,22_KT9,Q4a,467156.58,118.21,38
2015,22_KT9,Q4b,587124.67,182.0,9
2015,22_SW15,Q1,295000.0,53.27,6
2015,22_SW15,Q2,416866.67,71.0,3
2015,22_SW15,Q3,492187.5,89.5,8
2015,22_SW15,Q4a,810166.67,127.31,6
2015,22_SW15,Q4b,1005000.0,209.6,4
2015,22_SW20,Q1,,,0
2015,22_SW20,Q2,,,0
2015,22_SW20,Q3,534166.67,95.0,3
2015,22_SW20,Q4a,519750.0,118.5,2
2015,22_SW20,Q4b,1250000.0,194.0,1
2015,22_TW10,Q1,,,0
2015,22_TW10,Q2,,,0
2015,22_TW10,Q3,580000.0,93.0,1
2015,22_TW10,Q4a,605000.0,104.9,1
2015,22_TW10,Q4b,,,0
2015,23_SE1,Q1,487096.81,47.07,94
2015,23_SE1,Q2,714698.32,65.04,37
2015,23_SE1,Q3,1155700.0,88.25,15
2015,23_SE1,Q4a,1452583.33,117.88,6
2015,23_SE1,Q4b,2000000.0,151.0,1
2015,23_SE11,Q1,406090.96,48.76,85
2015,23_SE11,Q2,518763.27,68.86,64
2015,23_SE11,Q3,604337.9,87.65,41
2015,23_SE11,Q4a,1023849.54,127.12,39
2015,23_SE11,Q4b,1504214.29,187.14,7
2015,23_SE19,Q1,288655.78,47.54,32
2015,23_SE19,Q2,398309.58,66.77,36
2015,23_SE19,Q3,460866.19,89.24,21
2015,23_SE19,Q4a,706487.5,126.81,8
2015,23_SE19,Q4b,774720.0,173.8,5
2015,23_SE21,Q1,297385.48,46.52,31
2015,23_SE21,Q2,401027.27,66.08,33
2015,23_SE21,Q3,591545.65,90.0,23
2015,23_SE21,Q4a,750207.14,115.29,14
2015,23_SE21,Q4b,1176564.31,184.05,13
2015,23_SE24,Q1,393536.24,48.58,34
2015,23_SE24,Q2,470021.43,67.52,49
2015,23_SE24,Q3,613625.81,91.27,21
2015,23_SE24,Q4a,840955.17,124.4,23
2015,23_SE24,Q4b,1336135.55,214.75,20
2015,23_SE27,Q1,306233.9,48.15,73
2015,23_SE27,Q2,377049.99,67.3,79
2015,23_SE27,Q3,522052.94,89.97,68
2015,23_SE27,Q4a,607468.46,117.55,46
2015,23_SE27,Q4b,1119254.76,205.06,21
2015,23_SE5,Q1,349601.67,47.04,33
2015,23_SE5,Q2,434494.93,67.48,28
2015,23_SE5,Q3,579329.91,92.26,23
2015,23_SE5,Q4a,779371.88,120.25,16
2015,23_SE5,Q4b,1202690.91,199.27,11
2015,23_SW12,Q1,426857.94,49.32,34
2015,23_SW12,Q2,470559.09,69.06,55
2015,23_SW12,Q3,620523.26,89.5,43
2015,23_SW12,Q4a,986062.59,124.19,34
2015,23_SW12,Q4b,1183125.0,183.45,8
2015,23_SW16,Q1,312416.82,46.92,326
2015,23_SW16,Q2,384313.82,67.29,181
2015,23_SW16,Q3,450577.52,87.51,159
2015,23_SW16,Q4a,637960.05,122.71,87
2015,23_SW16,Q4b,956014.58,188.33,59
2015,23_SW2,Q1,343728.78,47.68,250
2015,23_SW2,Q2,436308.89,67.86,171
2015,23_SW2,Q3,521811.08,88.39,117
2015,23_SW2,Q4a,795651.05,125.47,82
2015,23_SW2,Q4b,1095744.07,180.52,43
2015,23_SW4,Q1,428648.1,47.86,173
2015,23_SW4,Q2,550370.65,67.57,167
2015,23_SW4,Q3,660802.31,87.51,84
2015,23_SW4,Q4a,1077179.95,125.79,55
2015,23_SW4,Q4b,1711931.44,207.98,81
2015,23_SW8,Q1,430633.43,49.38,86
2015,23_SW8,Q2,494833.78,67.87,65
2015,23_SW8,Q3,646002.5,88.16,40
2015,23_SW8,Q4a,1363950.0,122.15,20
2015,23_SW8,Q4b,1669966.67,189.25,15
2015,23_SW9,Q1,376611.52,48.76,157
2015,23_SW9,Q2,470156.23,69.42,117
2015,23_SW9,Q3,576079.3,87.55,87
2015,23_SW9,Q4a,767649.54,116.5,37
2015,23_SW9,Q4b,1239027.78,207.46,18
2015,24_BR1,Q1,227633.17,50.39,30
2015,24_BR1,Q2,272964.23,67.97,111
2015,24_BR1,Q3,319679.68,87.52,72
2015,24_BR1,Q4a,403210.54,117.62,28
2015,24_BR1,Q4b,606400.0,165.63,5
2015,24_BR3,Q1,215000.0,53.0,1
2015,24_BR3,Q2,195000.0,60.0,1
2015,24_BR3,Q3,,,0
2015,24_BR3,Q4a,,,0
2015,24_BR3,Q4b,,,0
2015,24_SE10,Q1,314135.71,51.59,7
2015,24_SE10,Q2,352824.88,68.5,8
2015,24_SE10,Q3,592500.0,92.0,2
2015,24_SE10,Q4a,729000.0,125.0,2
2015,24_SE10,Q4b,2355000.0,276.0,1
2015,24_SE12,Q1,221997.43,49.92,69
2015,24_SE12,Q2,317434.43,68.59,61
2015,24_SE12,Q3,413272.39,90.46,105
2015,24_SE12,Q4a,548562.77,119.95,44
2015,24_SE12,Q4b,854545.45,208.78,11
2015,24_SE13,Q1,294236.84,47.25,352
2015,24_SE13,Q2,362240.56,66.53,196
2015,24_SE13,Q3,460972.94,87.36,138
2015,24_SE13,Q4a,650727.51,121.75,78
2015,24_SE13,Q4b,976710.53,179.31,19
2015,24_SE14,Q1,270240.42,44.48,118
2015,24_SE14,Q2,355160.09,67.23,54
2015,24_SE14,Q3,486846.22,90.47,41
2015,24_SE14,Q4a,535850.0,118.07,20
2015,24_SE14,Q4b,1026071.43,205.29,14
2015,24_SE15,Q1,200500.0,46.34,2
2015,24_SE15,Q2,277000.0,74.2,5
2015,24_SE15,Q3,304000.0,84.0,3
2015,24_SE15,Q4a,550000.0,118.0,1
2015,24_SE15,Q4b,890000.0,171.0,1
2015,24_SE16,Q1,287201.0,44.76,41
2015,24_SE16,Q2,437407.41,68.69,59
2015,24_SE16,Q3,613305.56,91.89,9
2015,24_SE16,Q4a,,,0
2015,24_SE16,Q4b,,,0
2015,24_SE23,Q1,299619.38,47.81,142
2015,24_SE23,Q2,370395.88,69.54,125
2015,24_SE23,Q3,501680.76,89.99,120
2015,24_SE23,Q4a,660787.5,120.27,92
2015,24_SE23,Q4b,900650.71,185.89,38
2015,24_SE26,Q1,263504.32,48.45,90
2015,24_SE26,Q2,343777.62,69.21,89
2015,24_SE26,Q3,436797.37,88.26,100
2015,24_SE26,Q4a,571309.0,120.27,50
2015,24_SE26,Q4b,904055.56,191.39,18
2015,24_SE3,Q1,386238.33,49.73,15
2015,24_SE3,Q2,470354.17,69.95,24
2015,24_SE3,Q3,619512.75,90.63,20
2015,24_SE3,Q4a,860000.0,123.13,10
2015,24_SE3,Q4b,2179100.0,245.72,10
2015,24_SE4,Q1,310689.48,47.96,94
2015,24_SE4,Q2,415416.75,67.96,84
2015,24_SE4,Q3,506650.06,88.92,81
2015,24_SE4,Q4a,660033.37,121.45,89
2015,24_SE4,Q4b,904555.56,190.28,18
2015,24_SE6,Q1,237815.07,47.1,250
2015,24_SE6,Q2,323649.21,67.66,139
2015,24_SE6,Q3,397917.37,89.97,187
2015,24_SE6,Q4a,502641.71,120.06,100
2015,24_SE6,Q4b,659771.74,182.95,23
2015,24_SE8,Q1,295999.05,45.88,199
2015,24_SE8,Q2,383894.46,69.44,131
2015,24_SE8,Q3,492380.22,85.04,93
2015,24_SE8,Q4a,597944.44,114.81,18
2015,24_SE8,Q4b,,,0
2015,24_SE9,Q1,195000.0,38.0,1
2015,24_SE9,Q2,261333.33,74.0,6
2015,24_SE9,Q3,276250.0,85.09,10
2015,24_SE9,Q4a,333750.0,125.83,6
2015,24_SE9,Q4b,,,0
2015,25_CR4,Q1,222481.82,46.17,178
2015,25_CR4,Q2,292453.41,68.11,132
2015,25_CR4,Q3,350404.46,88.25,198
2015,25_CR4,Q4a,405528.57,116.88,56
2015,25_CR4,Q4b,504285.71,172.71,7
2015,25_CR7,Q1,,,0
2015,25_CR7,Q2,339000.0,73.0,1
2015,25_CR7,Q3,331000.0,84.65,2
2015,25_CR7,Q4a,,,0
2015,25_CR7,Q4b,,,0
2015,25_KT3,Q1,288550.0,49.94,10
2015,25_KT3,Q2,418156.25,71.76,16
2015,25_KT3,Q3,520384.62,90.2,26
2015,25_KT3,Q4a,532430.0,121.93,15
2015,25_KT3,Q4b,852500.0,217.18,2
2015,25_SM3,Q1,,,0
2015,25_SM3,Q2,,,0
2015,25_SM3,Q3,,,0
2015,25_SM3,Q4a,,,0
2015,25_SM3,Q4b,,,0
2015,25_SM4,Q1,248063.69,48.49,77
2015,25_SM4,Q2,339279.29,69.36,140
2015,25_SM4,Q3,409890.0,88.85,156
2015,25_SM4,Q4a,499063.49,118.67,63
2015,25_SM4,Q4b,578750.0,156.75,4
2015,25_SW16,Q1,248639.47,48.47,19
2015,25_SW16,Q2,323156.25,66.59,16
2015,25_SW16,Q3,383633.33,88.18,30
2015,25_SW16,Q4a,446384.62,119.8,13
2015,25_SW16,Q4b,502000.0,159.67,3
2015,25_SW17,Q1,309059.31,46.31,16
2015,25_SW17,Q2,466590.62,71.12,16
2015,25_SW17,Q3,577329.63,88.38,27
2015,25_SW17,Q4a,633995.0,120.0,10
2015,25_SW17,Q4b,544000.0,169.0,1
2015,25_SW18,Q1,465000.0,46.76,4
2015,25_SW18,Q2,460000.0,71.0,1
2015,25_SW18,Q3,775000.0,94.55,5
2015,25_SW18,Q4a,1001556.25,124.62,8
2015,25_SW18,Q4b,,,0
2015,25_SW19,Q1,356675.37,47.88,305
2015,25_SW19,Q2,494847.34,68.09,217
2015,25_SW19,Q3,705512.92,90.02,205
2015,25_SW19,Q4a,910531.87,121.97,201
2015,25_SW19,Q4b,2119409.86,234.72,116
2015,25_SW20,Q1,329417.02,49.06,94
2015,25_SW20,Q2,478439.34,67.94,61
2015,25_SW20,Q3,603559.27,91.31,109
2015,25_SW20,Q4a,785204.17,120.66,120
2015,25_SW20,Q4b,1433144.49,194.95,53
2015,26_E12,Q1,190360.47,48.08,43
2015,26_E12,Q2,229279.07,68.35,43
2015,26_E12,Q3,305606.86,92.0,79
2015,26_E12,Q4a,328181.82,119.51,44
2015,26_E12,Q4b,,,0
2015,26_E13,Q1,218135.06,49.05,64
2015,26_E13,Q2,274327.81,69.09,115
2015,26_E13,Q3,327695.63,88.17,89
2015,26_E13,Q4a,380378.08,117.15,39
2015,26_E13,Q4b,605000.0,164.0,3
2015,26_E15,Q1,276758.79,48.73,169
2015,26_E15,Q2,323814.76,67.64,164
2015,26_E15,Q3,390963.03,89.99,206
2015,26_E15,Q4a,458593.64,115.9,55
2015,26_E15,Q4b,666666.67,174.0,6
2015,26_E16,Q1,286221.29,48.71,279
2015,26_E16,Q2,356333.65,68.32,244
2015,26_E16,Q3,393733.66,87.82,148
2015,26_E16,Q4a,501787.17,117.12,46
2015,26_E16,Q4b,987500.0,212.61,2
2015,26_E20,Q1,,,0
2015,26_E20,Q2,,,0
2015,26_E20,Q3,,,0
2015,26_E20,Q4a,737000.0,138.4,5
2015,26_E20,Q4b,757055.0,183.0,1
2015,26_E3,Q1,,,0
2015,26_E3,Q2,,,0
2015,26_E3,Q3,494000.0,80.0,1
2015,26_E3,Q4a,565000.0,115.0,1
2015,26_E3,Q4b,,,0
2015,26_E6,Q1,205980.63,48.34,142
2015,26_E6,Q2,266900.91,69.37,141
2015,26_E6,Q3,305142.74,88.28,187
2015,26_E6,Q4a,353276.36,118.97,74
2015,26_E6,Q4b,249500.0,192.5,2
2015,26_E7,Q1,216958.86,47.28,74
2015,26_E7,Q2,304539.79,67.9,58
2015,26_E7,Q3,367845.68,90.9,94
2015,26_E7,Q4a,450184.85,120.73,66
2015,26_E7,Q4b,600843.75,190.8,16
2015,27_E11,Q1,273570.31,48.44,64
2015,27_E11,Q2,358768.57,67.53,56
2015,27_E11,Q3,517032.67,89.87,45
2015,27_E11,Q4a,731602.34,126.04,64
2015,27_E11,Q4b,1038861.64,195.53,33
2015,27_E12,Q1,250399.8,47.04,5
2015,27_E12,Q2,296400.0,70.18,5
2015,27_E12,Q3,368625.0,90.12,8
2015,27_E12,Q4a,659133.76,124.43,17
2015,27_E12,Q4b,825124.88,207.82,8
2015,27_E18,Q1,275464.46,49.39,82
2015,27_E18,Q2,346159.83,67.28,69
2015,27_E18,Q3,465885.11,89.27,63
2015,27_E18,Q4a,616907.68,123.93,71
2015,27_E18,Q4b,816493.03,177.08,36
2015,27_IG1,Q1,179219.42,45.58,103
2015,27_IG1,Q2,248148.59,67.34,92
2015,27_IG1,Q3,311978.05,89.56,113
2015,27_IG1,Q4a,409126.72,122.25,103
2015,27_IG1,Q4b,526234.38,180.0,32
2015,27_IG11,Q1,126700.0,44.37,10
2015,27_IG11,Q2,172500.0,67.5,2
2015,27_IG11,Q3,389500.0,100.0,2
2015,27_IG11,Q4a,336250.0,104.83,2
2015,27_IG11,Q4b,,,0
2015,27_IG2,Q1,208540.97,49.24,72
2015,27_IG2,Q2,275178.1,66.46,50
2015,27_IG2,Q3,372436.52,89.9,92
2015,27_IG2,Q4a,437045.73,119.95,60
2015,27_IG2,Q4b,532833.33,173.75,12
2015,27_IG3,Q1,184766.93,47.06,44
2015,27_IG3,Q2,277779.41,66.96,34
2015,27_IG3,Q3,340288.12,92.24,72
2015,27_IG3,Q4a,417262.92,121.85,77
2015,27_IG3,Q4b,542812.5,172.15,16
2015,27_IG4,Q1,139399.67,43.99,15
2015,27_IG4,Q2,283475.0,65.09,10
2015,27_IG4,Q3,439260.87,95.17,23
2015,27_IG4,Q4a,492751.52,118.8,33
2015,27_IG4,Q4b,627000.0,186.6,10
2015,27_IG5,Q1,216300.0,47.84,28
2015,27_IG5,Q2,307299.58,70.03,26
2015,27_IG5,Q3,403807.6,91.15,52
2015,27_IG5,Q4a,481840.34,122.81,47
2015,27_IG5,Q4b,618593.44,183.0,16
2015,27_IG6,Q1,210991.33,49.97,60
2015,27_IG6,Q2,282215.58,68.22,86
2015,27_IG6,Q3,351957.36,89.5,142
2015,27_IG6,Q4a,448370.4,121.57,88
2015,27_IG6,Q4b,576705.88,159.29,17
2015,27_IG7,Q1,201604.17,50.38,24
2015,27_IG7,Q2,267957.11,66.23,35
2015,27_IG7,Q3,302740.0,86.0,50
2015,27_IG7,Q4a,350090.91,117.76,11
2015,27_IG7,Q4b,887500.0,219.5,2
2015,27_IG8,Q1,265090.8,50.07,44
2015,27_IG8,Q2,327502.41,68.76,108
2015,27_IG8,Q3,429863.99,89.32,152
2015,27_IG8,Q4a,583601.67,121.6,108
2015,27_IG8,Q4b,828523.54,188.93,69
2015,27_IG9,Q1,251873.75,47.12,4
2015,27_IG9,Q2,412500.0,67.0,2
2015,27_IG9,Q3,469500.0,84.75,4
2015,27_IG9,Q4a,535111.11,122.67,9
2015,27_IG9,Q4b,771250.0,163.55,4
2015,27_RM6,Q1,181210.63,49.64,60
2015,27_RM6,Q2,247258.66,68.35,50
2015,27_RM6,Q3,329125.7,88.48,93
2015,27_RM6,Q4a,383333.33,121.82,36
2015,27_RM6,Q4b,441000.0,156.0,1
2015,27_RM8,Q1,182125.0,43.42,8
2015,27_RM8,Q2,253818.18,63.45,11
2015,27_RM8,Q3,315000.0,96.0,1
2015,27_RM8,Q4a,,,0
2015,27_RM8,Q4b,,,0
2015,28_KT1,Q1,349487.5,48.19,20
2015,28_KT1,Q2,508000.0,69.98,14
2015,28_KT1,Q3,494250.0,86.25,4
2015,28_KT1,Q4a,919166.67,121.67,3
2015,28_KT1,Q4b,1361250.0,198.5,4
2015,28_KT2,Q1,275833.33,49.33,3
2015,28_KT2,Q2,530000.0,74.0,1
2015,28_KT2,Q3,500000.0,99.0,1
2015,28_KT2,Q4a,,,0
2015,28_KT2,Q4b,,,0
2015,28_KT8,Q1,,,0
2015,28_KT8,Q2,450000.0,71.0,2
2015,28_KT8,Q3,550000.0,91.0,1
2015,28_KT8,Q4a,,,0
2015,28_KT8,Q4b,,,0
2015,28_SW13,Q1,733208.33,49.5,24
2015,28_SW13,Q2,692297.3,68.28,37
2015,28_SW13,Q3,847292.05,90.0,44
2015,28_SW13,Q4a,1281281.37,128.37,43
2015,28_SW13,Q4b,2528491.23,229.68,57
2015,28_SW14,Q1,422716.22,45.98,37
2015,28_SW14,Q2,599311.74,67.43,62
2015,28_SW14,Q3,722667.35,89.62,57
2015,28_SW14,Q4a,1074504.39,124.6,83
2015,28_SW14,Q4b,1602448.31,187.61,35
2015,28_SW15,Q1,380090.0,50.04,5
2015,28_SW15,Q2,460000.0,65.88,2
2015,28_SW15,Q3,538000.0,85.67,6
2015,28_SW15,Q4a,791666.67,116.33,3
2015,28_SW15,Q4b,,,0
2015,28_TW1,Q1,351959.27,45.24,124
2015,28_TW1,Q2,515800.46,67.34,107
2015,28_TW1,Q3,729026.06,89.55,71
2015,28_TW1,Q4a,1004816.18,124.8,80
2015,28_TW1,Q4b,1537685.61,201.63,41
2015,28_TW10,Q1,441087.92,47.24,53
2015,28_TW10,Q2,527751.53,68.95,64
2015,28_TW10,Q3,637696.28,86.52,67
2015,28_TW10,Q4a,937489.13,121.35,46
2015,28_TW10,Q4b,2203728.07,222.78,57
2015,28_TW11,Q1,350755.19,47.49,97
2015,28_TW11,Q2,487000.78,68.49,89
2015,28_TW11,Q3,663658.82,88.87,85
2015,28_TW11,Q4a,893211.62,122.76,97
2015,28_TW11,Q4b,1352096.77,182.74,62
2015,28_TW12,Q1,272916.81,47.59,97
2015,28_TW12,Q2,394258.2,67.78,91
2015,28_TW12,Q3,537511.62,88.25,85
2015,28_TW12,Q4a,747929.39,125.0,79
2015,28_TW12,Q4b,1246367.86,205.44,42
2015,28_TW13,Q1,286000.0,51.51,2
2015,28_TW13,Q2,328500.0,72.85,2
2015,28_TW13,Q3,363600.0,88.0,5
2015,28_TW13,Q4a,474950.0,111.0,1
2015,28_TW13,Q4b,,,0
2015,28_TW2,Q1,332005.68,48.84,118
2015,28_TW2,Q2,456958.77,69.17,123
2015,28_TW2,Q3,551028.51,88.67,131
2015,28_TW2,Q4a,690374.24,120.63,99
2015,28_TW2,Q4b,896018.18,173.2,22
2015,28_TW3,Q1,,,0
2015,28_TW3,Q2,412891.67,71.33,6
2015,28_TW3,Q3,453987.08,84.96,13
2015,28_TW3,Q4a,540000.0,116.0,1
2015,28_TW3,Q4b,,,0
2015,28_TW4,Q1,263540.0,49.81,10
2015,28_TW4,Q2,244807.69,67.27,13
2015,28_TW4,Q3,344437.5,87.27,8
2015,28_TW4,Q4a,446991.67,112.44,6
2015,28_TW4,Q4b,,,0
2015,28_TW7,Q1,,,0
2015,28_TW7,Q2,448750.0,75.75,4
2015,28_TW7,Q3,510857.14,83.57,7
2015,28_TW7,Q4a,,,0
