postcode,mean_ptal
BR1 3GU,26.7840924099452
BR1 3GW,26.7840924099452
BR1 3GY,26.7840924099452
BR1 3GZ,26.7840924099452
BR1 3HB,26.7840924099452
BR1 3HD,26.7840924099452
BR1 3HE,26.7840924099452
BR1 3HF,26.7840924099452
BR1 3HG,26.7840924099452
BR1 3HH,4.299419939135038
BR1 3HJ,13.319742556558364
BR1 3HL,13.319742556558364
BR1 3HN,13.319742556558364
BR1 3HP,13.319742556558364
BR1 3HQ,26.7840924099452
BR1 3HR,12.221729546505388
BR1 3HS,13.319742556558364
BR1 3HT,13.319742556558364
BR1 3HU,13.319742556558364
BR1 3HW,13.319742556558364
BR1 3HX,13.319742556558364
BR1 3HY,13.319742556558364
BR1 3HZ,13.319742556558364
BR1 3JA,13.319742556558364
BR1 3JB,13.319742556558364
BR1 3JD,12.221729546505388
BR1 3JE,4.299419939135038
BR1 3JF,4.299419939135038
BR1 3JG,12.221729546505388
BR1 3JH,26.7840924099452
BR1 3JJ,12.221729546505388
BR1 3JL,12.221729546505388
BR1 3JN,26.7840924099452
BR1 3JP,12.221729546505388
BR1 3JQ,4.299419939135038
BR1 3JR,12.221729546505388
BR1 3JS,12.221729546505388
BR1 3JT,13.319742556558364
BR1 3JU,12.221729546505388
BR1 3JW,4.299419939135038
BR1 3JX,13.319742556558364
BR1 3JY,12.221729546505388
BR1 3JZ,13.319742556558364
BR1 3LA,13.319742556558364
BR1 3LB,12.221729546505388
BR1 3LD,12.221729546505388
